cohort,anchor,actual_next_prime,actual_delta,phase_a_candidate_1,phase_a_candidate_2,phase_a_candidate_3,phase_a_rank_of_prime,phase_a_top1_hit,phase_a_top2_hit,phase_a_top3_hit,p29_candidate_1,p29_candidate_2,p29_candidate_3,odd_candidate_1,odd_candidate_2,odd_candidate_3,p29_top1_hit,p29_top2_hit,p29_top3_hit,odd_top1_hit,odd_top2_hit,odd_top3_hit,cross_rung_frame,phase_a_child_count,phase_b_child_count,teara_phase_a,teara_phase_b
low,71459988,71460013,25,71460013,71460029,71460041,1,1,1,1,71459989,71460001,71460013,71459989,71459991,71459993,0,0,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71460216,71460217,1,71460217,71460247,71460329,1,1,1,1,71460217,71460223,71460227,71460217,71460219,71460221,1,1,1,1,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71460430,71460443,13,71460439,71460443,71460449,2,0,1,1,71460439,71460443,71460449,71460431,71460433,71460435,0,1,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71460431,71460443,12,71460439,71460443,71460449,2,0,1,1,71460439,71460443,71460449,71460433,71460435,71460437,0,1,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71460459,71460461,2,71460461,71460497,71460527,1,1,1,1,71460461,71460479,71460481,71460461,71460463,71460465,1,1,1,1,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71460491,71460497,6,71460497,71460527,71460533,1,1,1,1,71460497,71460509,71460511,71460493,71460495,71460497,1,1,1,0,0,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71461140,71461199,59,71461157,71461199,71461211,2,0,1,1,71461141,71461151,71461153,71461141,71461143,71461145,0,0,0,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71461467,71461477,10,71461477,71461487,71461499,1,1,1,1,71461469,71461471,71461477,71461469,71461471,71461473,0,0,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71461513,71461517,4,71461517,71461519,71461601,1,1,1,1,71461517,71461519,71461531,71461515,71461517,71461519,1,1,1,0,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71461770,71461783,13,71461783,71461801,71461813,1,1,1,1,71461777,71461781,71461783,71461771,71461773,71461775,0,0,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71461899,71461903,4,71461903,71461933,71461939,1,1,1,1,71461903,71461909,71461913,71461901,71461903,71461905,1,1,1,0,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71461984,71461987,3,71461987,71461993,71462009,1,1,1,1,71461987,71461991,71461993,71461985,71461987,71461989,1,1,1,0,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71462081,71462107,26,71462107,71462117,71462143,1,1,1,1,71462087,71462089,71462093,71462083,71462085,71462087,0,0,0,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71462743,71462767,24,71462767,71462777,71462869,1,1,1,1,71462749,71462753,71462759,71462745,71462747,71462749,0,0,0,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71462857,71462869,12,71462869,71462879,71462891,1,1,1,1,71462861,71462869,71462879,71462859,71462861,71462863,0,1,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71462921,71462939,18,71462939,71462969,71462977,1,1,1,1,71462927,71462929,71462939,71462923,71462925,71462927,0,0,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71463495,71463499,4,71463499,71463527,71463571,1,1,1,1,71463499,71463517,71463521,71463497,71463499,71463501,1,1,1,0,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71463602,71463611,9,71463611,71463659,71463671,1,1,1,1,71463607,71463611,71463619,71463603,71463605,71463607,0,1,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71464319,71464321,2,71464321,71464333,71464343,1,1,1,1,71464321,71464331,71464333,71464321,71464323,71464325,1,1,1,1,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71464594,71464609,15,71464607,71464609,71464621,2,0,1,1,71464597,71464607,71464609,71464595,71464597,71464599,0,0,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71464633,71464637,4,71464637,71464639,71464661,1,1,1,1,71464637,71464639,71464649,71464635,71464637,71464639,1,1,1,0,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71464634,71464637,3,71464637,71464639,71464661,1,1,1,1,71464637,71464639,71464649,71464635,71464637,71464639,1,1,1,0,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71464763,71464781,18,71464781,71464793,71464801,1,1,1,1,71464769,71464777,71464781,71464765,71464767,71464769,0,0,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71464995,71464999,4,71464999,71465039,71465047,1,1,1,1,71464997,71464999,71465003,71464997,71464999,71465001,0,1,1,0,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71465156,71465159,3,71465159,71465179,71465189,1,1,1,1,71465159,71465167,71465171,71465157,71465159,71465161,1,1,1,0,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71465169,71465179,10,71465179,71465189,71465227,1,1,1,1,71465171,71465179,71465183,71465171,71465173,71465175,0,1,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71465981,71466001,20,71465987,71466001,71466029,2,0,1,1,71465983,71465987,71465993,71465983,71465985,71465987,0,0,0,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71466094,71466107,13,71466107,71466149,71466167,1,1,1,1,71466097,71466103,71466107,71466095,71466097,71466099,0,0,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71466220,71466229,9,71466229,71466233,71466289,1,1,1,1,71466223,71466229,71466233,71466221,71466223,71466225,0,1,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71466362,71466379,17,71466379,71466383,71466389,1,1,1,1,71466371,71466377,71466379,71466363,71466365,71466367,0,0,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71466636,71466667,31,71466667,71466673,71466677,1,1,1,1,71466641,71466649,71466653,71466637,71466639,71466641,0,0,0,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71466733,71466739,6,71466739,71466751,71466757,1,1,1,1,71466737,71466739,71466743,71466735,71466737,71466739,0,1,1,0,0,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71466931,71466947,16,71466947,71466959,71466971,1,1,1,1,71466937,71466943,71466947,71466933,71466935,71466937,0,0,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71467043,71467057,14,71467057,71467061,71467063,1,1,1,1,71467051,71467057,71467061,71467045,71467047,71467049,0,1,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71467086,71467087,1,71467087,71467093,71467103,1,1,1,1,71467087,71467091,71467093,71467087,71467089,71467091,1,1,1,1,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71467363,71467367,4,71467367,71467381,71467411,1,1,1,1,71467367,71467369,71467373,71467365,71467367,71467369,1,1,1,0,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71467970,71467973,3,71467973,71467993,71467997,1,1,1,1,71467973,71467993,71467997,71467971,71467973,71467975,1,1,1,0,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71468068,71468071,3,71468071,71468081,71468087,1,1,1,1,71468069,71468071,71468077,71468069,71468071,71468073,0,1,1,0,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71468075,71468081,6,71468081,71468087,71468099,1,1,1,1,71468077,71468081,71468083,71468077,71468079,71468081,0,1,1,0,0,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71468424,71468447,23,71468447,71468461,71468471,1,1,1,1,71468431,71468437,71468447,71468425,71468427,71468429,0,0,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71468683,71468687,4,71468687,71468689,71468701,1,1,1,1,71468687,71468689,71468693,71468685,71468687,71468689,1,1,1,0,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71469346,71469347,1,71469347,71469367,71469371,1,1,1,1,71469347,71469353,71469361,71469347,71469349,71469351,1,1,1,1,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71469418,71469421,3,71469421,71469451,71469499,1,1,1,1,71469421,71469439,71469443,71469419,71469421,71469423,1,1,1,0,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71469551,71469553,2,71469553,71469571,71469589,1,1,1,1,71469553,71469557,71469569,71469553,71469555,71469557,1,1,1,1,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71469588,71469589,1,71469589,71469611,71469617,1,1,1,1,71469589,71469599,71469611,71469589,71469591,71469593,1,1,1,1,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71469753,71469757,4,71469757,71469767,71469793,1,1,1,1,71469757,71469767,71469779,71469755,71469757,71469759,1,1,1,0,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71470116,71470117,1,71470117,71470141,71470169,1,1,1,1,71470117,71470121,71470127,71470117,71470119,71470121,1,1,1,1,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71470250,71470291,41,71470291,71470313,71470331,1,1,1,1,71470253,71470271,71470277,71470251,71470253,71470255,0,0,0,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71470568,71470657,89,71470657,71470661,71470673,1,1,1,1,71470573,71470577,71470579,71470569,71470571,71470573,0,0,0,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71470846,71470891,45,71470891,71470909,71470937,1,1,1,1,71470849,71470853,71470859,71470847,71470849,71470851,0,0,0,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71470920,71470937,17,71470937,71470961,71470963,1,1,1,1,71470921,71470933,71470937,71470921,71470923,71470925,0,0,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71471243,71471269,26,71471269,71471273,71471287,1,1,1,1,71471249,71471251,71471261,71471245,71471247,71471249,0,0,0,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71471397,71471423,26,71471423,71471431,71471467,1,1,1,1,71471401,71471423,71471429,71471399,71471401,71471403,0,1,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71471480,71471489,9,71471489,71471551,71471591,1,1,1,1,71471489,71471497,71471501,71471481,71471483,71471485,1,1,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71472131,71472133,2,71472133,71472139,71472151,1,1,1,1,71472133,71472139,71472143,71472133,71472135,71472137,1,1,1,1,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71472864,71472893,29,71472893,71472899,71472901,1,1,1,1,71472871,71472881,71472883,71472865,71472867,71472869,0,0,0,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71473161,71473169,8,71473169,71473183,71473201,1,1,1,1,71473163,71473169,71473177,71473163,71473165,71473167,0,1,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71473452,71473453,1,71473453,71473463,71473471,1,1,1,1,71473453,71473463,71473469,71473453,71473455,71473457,1,1,1,1,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71473501,71473513,12,71473513,71473531,71473543,1,1,1,1,71473511,71473513,71473517,71473503,71473505,71473507,0,1,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71474392,71474393,1,71474393,71474401,71474411,1,1,1,1,71474393,71474399,71474401,71474393,71474395,71474397,1,1,1,1,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71474622,71474629,7,71474629,71474651,71474653,1,1,1,1,71474629,71474633,71474651,71474623,71474625,71474627,1,1,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71474768,71474801,33,71474801,71474803,71474807,1,1,1,1,71474771,71474773,71474779,71474769,71474771,71474773,0,0,0,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71474888,71474891,3,71474891,71474911,71474917,1,1,1,1,71474891,71474899,71474911,71474889,71474891,71474893,1,1,1,0,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71475001,71475031,30,71475023,71475031,71475043,2,0,1,1,71475011,71475013,71475023,71475003,71475005,71475007,0,0,0,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71475493,71475557,64,71475557,71475577,71475619,1,1,1,1,71475499,71475527,71475529,71475495,71475497,71475499,0,0,0,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71476307,71476319,12,71476319,71476333,71476393,1,1,1,1,71476319,71476331,71476333,71476309,71476311,71476313,1,1,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71476648,71476649,1,71476649,71476673,71476679,1,1,1,1,71476649,71476661,71476667,71476649,71476651,71476653,1,1,1,1,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71476863,71476877,14,71476877,71476897,71476901,1,1,1,1,71476871,71476877,71476883,71476865,71476867,71476869,0,1,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71476916,71476921,5,71476921,71476931,71476943,1,1,1,1,71476919,71476921,71476927,71476917,71476919,71476921,0,1,1,0,0,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71477154,71477173,19,71477167,71477173,71477179,2,0,1,1,71477167,71477171,71477173,71477155,71477157,71477159,0,0,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71477461,71477479,18,71477479,71477507,71477509,1,1,1,1,71477467,71477473,71477477,71477463,71477465,71477467,0,0,0,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71477587,71477597,10,71477597,71477603,71477621,1,1,1,1,71477591,71477597,71477599,71477589,71477591,71477593,0,1,1,0,0,0,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71477805,71477807,2,71477807,71477839,71477881,1,1,1,1,71477807,71477821,71477827,71477807,71477809,71477811,1,1,1,1,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71477889,71477893,4,71477893,71477897,71477899,1,1,1,1,71477891,71477893,71477897,71477891,71477893,71477895,0,1,1,0,1,1,3.5,780,647,0.9997626844934906,1.0002373155065094
low,71478656,71478661,5,71478661,71478679,71478683,1,1,1,1,71478661,71478677,71478679,71478657,71478659,71478661,1,1,1,0,0,1,3.5,780,647,0.9997626844934906,1.0002373155065094
