cohort,anchor,actual_next_prime,actual_delta,phase_a_candidate_1,phase_a_candidate_2,phase_a_candidate_3,phase_a_rank_of_prime,phase_a_top1_hit,phase_a_top2_hit,phase_a_top3_hit,p29_candidate_1,p29_candidate_2,p29_candidate_3,odd_candidate_1,odd_candidate_2,odd_candidate_3,p29_top1_hit,p29_top2_hit,p29_top3_hit,odd_top1_hit,odd_top2_hit,odd_top3_hit,cross_rung_frame,phase_a_child_count,phase_b_child_count,teara_phase_a,teara_phase_b
middle,71000290917,71000290919,2,71000290919,71000290927,71000290937,1,1,1,1,71000290919,71000290927,71000290931,71000290919,71000290921,71000290923,1,1,1,1,1,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000291025,71000291027,2,71000291027,71000291041,71000291059,1,1,1,1,71000291027,71000291029,71000291039,71000291027,71000291029,71000291031,1,1,1,1,1,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000291176,71000291191,15,71000291191,71000291233,71000291239,1,1,1,1,71000291177,71000291179,71000291183,71000291177,71000291179,71000291181,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000291385,71000291413,28,71000291389,71000291413,71000291423,2,0,1,1,71000291387,71000291389,71000291399,71000291387,71000291389,71000291391,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000291720,71000291731,11,71000291731,71000291737,71000291771,1,1,1,1,71000291723,71000291729,71000291731,71000291721,71000291723,71000291725,0,0,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000291941,71000291953,12,71000291953,71000291977,71000292019,1,1,1,1,71000291951,71000291953,71000291959,71000291943,71000291945,71000291947,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000292529,71000292569,40,71000292569,71000292577,71000292611,1,1,1,1,71000292533,71000292541,71000292547,71000292531,71000292533,71000292535,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000293073,71000293079,6,71000293079,71000293081,71000293103,1,1,1,1,71000293079,71000293081,71000293087,71000293075,71000293077,71000293079,1,1,1,0,0,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000293598,71000293607,9,71000293607,71000293619,71000293631,1,1,1,1,71000293607,71000293613,71000293619,71000293599,71000293601,71000293603,1,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000294058,71000294063,5,71000294063,71000294083,71000294089,1,1,1,1,71000294059,71000294063,71000294069,71000294059,71000294061,71000294063,0,1,1,0,0,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000294069,71000294083,14,71000294083,71000294089,71000294117,1,1,1,1,71000294081,71000294083,71000294089,71000294071,71000294073,71000294075,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000294521,71000294549,28,71000294549,71000294569,71000294621,1,1,1,1,71000294527,71000294531,71000294537,71000294523,71000294525,71000294527,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000294607,71000294621,14,71000294621,71000294627,71000294641,1,1,1,1,71000294611,71000294621,71000294627,71000294609,71000294611,71000294613,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000294645,71000294663,18,71000294663,71000294669,71000294699,1,1,1,1,71000294653,71000294663,71000294669,71000294647,71000294649,71000294651,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000294833,71000294839,6,71000294839,71000294879,71000294909,1,1,1,1,71000294839,71000294851,71000294857,71000294835,71000294837,71000294839,1,1,1,0,0,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000294871,71000294909,38,71000294879,71000294909,71000294927,2,0,1,1,71000294873,71000294879,71000294881,71000294873,71000294875,71000294877,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000294995,71000295011,16,71000295011,71000295049,71000295061,1,1,1,1,71000294999,71000295001,71000295007,71000294997,71000294999,71000295001,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000295407,71000295419,12,71000295419,71000295469,71000295493,1,1,1,1,71000295409,71000295413,71000295419,71000295409,71000295411,71000295413,0,0,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000295533,71000295539,6,71000295539,71000295551,71000295557,1,1,1,1,71000295539,71000295547,71000295551,71000295535,71000295537,71000295539,1,1,1,0,0,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000295591,71000295593,2,71000295593,71000295629,71000295637,1,1,1,1,71000295593,71000295599,71000295601,71000295593,71000295595,71000295597,1,1,1,1,1,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000295667,71000295679,12,71000295679,71000295701,71000295703,1,1,1,1,71000295679,71000295683,71000295689,71000295669,71000295671,71000295673,1,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000295830,71000295841,11,71000295841,71000295931,71000295953,1,1,1,1,71000295833,71000295841,71000295851,71000295831,71000295833,71000295835,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000296030,71000296043,13,71000296043,71000296057,71000296063,1,1,1,1,71000296033,71000296043,71000296049,71000296031,71000296033,71000296035,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000296468,71000296469,1,71000296469,71000296481,71000296487,1,1,1,1,71000296469,71000296481,71000296483,71000296469,71000296471,71000296473,1,1,1,1,1,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000296566,71000296597,31,71000296597,71000296613,71000296643,1,1,1,1,71000296567,71000296571,71000296573,71000296567,71000296569,71000296571,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000296670,71000296691,21,71000296691,71000296711,71000296739,1,1,1,1,71000296673,71000296681,71000296687,71000296671,71000296673,71000296675,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000296676,71000296691,15,71000296691,71000296711,71000296739,1,1,1,1,71000296681,71000296687,71000296691,71000296677,71000296679,71000296681,0,0,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000296721,71000296739,18,71000296739,71000296769,71000296771,1,1,1,1,71000296723,71000296727,71000296733,71000296723,71000296725,71000296727,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000296728,71000296739,11,71000296739,71000296769,71000296771,1,1,1,1,71000296733,71000296739,71000296747,71000296729,71000296731,71000296733,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000296861,71000296877,16,71000296877,71000296883,71000296907,1,1,1,1,71000296877,71000296879,71000296883,71000296863,71000296865,71000296867,1,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000296928,71000296931,3,71000296931,71000296981,71000297009,1,1,1,1,71000296931,71000296933,71000296937,71000296929,71000296931,71000296933,1,1,1,0,1,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000297011,71000297021,10,71000297021,71000297033,71000297047,1,1,1,1,71000297021,71000297023,71000297029,71000297013,71000297015,71000297017,1,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000298127,71000298163,36,71000298163,71000298167,71000298191,1,1,1,1,71000298133,71000298137,71000298139,71000298129,71000298131,71000298133,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000298397,71000298407,10,71000298407,71000298419,71000298443,1,1,1,1,71000298401,71000298403,71000298407,71000298399,71000298401,71000298403,0,0,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000298666,71000298673,7,71000298673,71000298689,71000298701,1,1,1,1,71000298667,71000298671,71000298673,71000298667,71000298669,71000298671,0,0,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000299064,71000299081,17,71000299081,71000299109,71000299127,1,1,1,1,71000299067,71000299079,71000299081,71000299065,71000299067,71000299069,0,0,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000299216,71000299217,1,71000299217,71000299241,71000299273,1,1,1,1,71000299217,71000299219,71000299229,71000299217,71000299219,71000299221,1,1,1,1,1,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000299490,71000299561,71,71000299561,71000299571,71000299609,1,1,1,1,71000299493,71000299499,71000299501,71000299491,71000299493,71000299495,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000300019,71000300023,4,71000300023,71000300039,71000300083,1,1,1,1,71000300023,71000300027,71000300039,71000300021,71000300023,71000300025,1,1,1,0,1,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000300070,71000300083,13,71000300083,71000300171,71000300207,1,1,1,1,71000300071,71000300083,71000300089,71000300071,71000300073,71000300075,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000300118,71000300171,53,71000300171,71000300207,71000300213,1,1,1,1,71000300123,71000300141,71000300143,71000300119,71000300121,71000300123,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000300305,71000300321,16,71000300321,71000300359,71000300381,1,1,1,1,71000300311,71000300321,71000300323,71000300307,71000300309,71000300311,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000300660,71000300677,17,71000300677,71000300681,71000300719,1,1,1,1,71000300663,71000300669,71000300671,71000300661,71000300663,71000300665,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000300908,71000300909,1,71000300909,71000300933,71000300939,1,1,1,1,71000300909,71000300911,71000300923,71000300909,71000300911,71000300913,1,1,1,1,1,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000301110,71000301149,39,71000301149,71000301157,71000301187,1,1,1,1,71000301121,71000301131,71000301133,71000301111,71000301113,71000301115,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000301152,71000301187,35,71000301157,71000301187,71000301217,2,0,1,1,71000301157,71000301161,71000301167,71000301153,71000301155,71000301157,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000301298,71000301301,3,71000301301,71000301313,71000301367,1,1,1,1,71000301299,71000301301,71000301311,71000301299,71000301301,71000301303,0,1,1,0,1,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000302018,71000302049,31,71000302049,71000302127,71000302129,1,1,1,1,71000302027,71000302031,71000302039,71000302019,71000302021,71000302023,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000302088,71000302127,39,71000302127,71000302129,71000302147,1,1,1,1,71000302097,71000302099,71000302117,71000302089,71000302091,71000302093,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000302383,71000302397,14,71000302397,71000302403,71000302487,1,1,1,1,71000302391,71000302393,71000302397,71000302385,71000302387,71000302389,0,0,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000303267,71000303287,20,71000303287,71000303333,71000303351,1,1,1,1,71000303279,71000303281,71000303287,71000303269,71000303271,71000303273,0,0,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000303281,71000303287,6,71000303287,71000303333,71000303351,1,1,1,1,71000303287,71000303291,71000303299,71000303283,71000303285,71000303287,1,1,1,0,0,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000303679,71000303707,28,71000303707,71000303713,71000303741,1,1,1,1,71000303681,71000303683,71000303687,71000303681,71000303683,71000303685,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000304484,71000304491,7,71000304491,71000304497,71000304509,1,1,1,1,71000304491,71000304493,71000304497,71000304485,71000304487,71000304489,1,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000304506,71000304509,3,71000304509,71000304541,71000304547,1,1,1,1,71000304509,71000304511,71000304521,71000304507,71000304509,71000304511,1,1,1,0,1,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000304824,71000304827,3,71000304827,71000304833,71000304839,1,1,1,1,71000304827,71000304829,71000304833,71000304825,71000304827,71000304829,1,1,1,0,1,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000304837,71000304839,2,71000304839,71000304841,71000304847,1,1,1,1,71000304839,71000304841,71000304847,71000304839,71000304841,71000304843,1,1,1,1,1,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000305136,71000305139,3,71000305139,71000305157,71000305171,1,1,1,1,71000305139,71000305141,71000305151,71000305137,71000305139,71000305141,1,1,1,0,1,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000306163,71000306189,26,71000306189,71000306219,71000306227,1,1,1,1,71000306171,71000306173,71000306177,71000306165,71000306167,71000306169,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000306675,71000306683,8,71000306683,71000306701,71000306717,1,1,1,1,71000306677,71000306681,71000306683,71000306677,71000306679,71000306681,0,0,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000306686,71000306701,15,71000306701,71000306717,71000306719,1,1,1,1,71000306687,71000306701,71000306717,71000306687,71000306689,71000306691,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000306925,71000306939,14,71000306939,71000306953,71000306957,1,1,1,1,71000306929,71000306933,71000306939,71000306927,71000306929,71000306931,0,0,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000306940,71000306953,13,71000306953,71000306957,71000306969,1,1,1,1,71000306947,71000306953,71000306957,71000306941,71000306943,71000306945,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000307562,71000307571,9,71000307571,71000307671,71000307689,1,1,1,1,71000307563,71000307569,71000307571,71000307563,71000307565,71000307567,0,0,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000307846,71000307857,11,71000307857,71000307901,71000308013,1,1,1,1,71000307853,71000307857,71000307863,71000307847,71000307849,71000307851,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000307921,71000308013,92,71000308013,71000308021,71000308031,1,1,1,1,71000307923,71000307929,71000307941,71000307923,71000307925,71000307927,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000308246,71000308261,15,71000308261,71000308319,71000308381,1,1,1,1,71000308259,71000308261,71000308271,71000308247,71000308249,71000308251,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000308366,71000308381,15,71000308381,71000308439,71000308447,1,1,1,1,71000308369,71000308373,71000308381,71000308367,71000308369,71000308371,0,0,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000308369,71000308381,12,71000308381,71000308439,71000308447,1,1,1,1,71000308373,71000308381,71000308387,71000308371,71000308373,71000308375,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000308459,71000308513,54,71000308513,71000308553,71000308559,1,1,1,1,71000308469,71000308481,71000308487,71000308461,71000308463,71000308465,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000308698,71000308721,23,71000308721,71000308741,71000308747,1,1,1,1,71000308711,71000308721,71000308723,71000308699,71000308701,71000308703,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000308728,71000308741,13,71000308741,71000308747,71000308777,1,1,1,1,71000308739,71000308741,71000308747,71000308729,71000308731,71000308733,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000308747,71000308777,30,71000308777,71000308787,71000308807,1,1,1,1,71000308751,71000308759,71000308763,71000308749,71000308751,71000308753,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000308844,71000308867,23,71000308867,71000308933,71000308943,1,1,1,1,71000308849,71000308853,71000308861,71000308845,71000308847,71000308849,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000308905,71000308933,28,71000308933,71000308943,71000308987,1,1,1,1,71000308909,71000308913,71000308921,71000308907,71000308909,71000308911,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000308923,71000308933,10,71000308933,71000308943,71000308987,1,1,1,1,71000308927,71000308931,71000308933,71000308925,71000308927,71000308929,0,0,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000309112,71000309117,5,71000309117,71000309129,71000309179,1,1,1,1,71000309113,71000309117,71000309119,71000309113,71000309115,71000309117,0,1,1,0,0,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000309290,71000309299,9,71000309299,71000309339,71000309371,1,1,1,1,71000309291,71000309293,71000309297,71000309291,71000309293,71000309295,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000309354,71000309371,17,71000309371,71000309377,71000309381,1,1,1,1,71000309357,71000309363,71000309371,71000309355,71000309357,71000309359,0,0,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000309724,71000309741,17,71000309741,71000309789,71000309791,1,1,1,1,71000309729,71000309741,71000309749,71000309725,71000309727,71000309729,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000309870,71000309873,3,71000309873,71000309879,71000309893,1,1,1,1,71000309873,71000309879,71000309881,71000309871,71000309873,71000309875,1,1,1,0,1,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000310054,71000310061,7,71000310061,71000310233,71000310257,1,1,1,1,71000310061,71000310067,71000310071,71000310055,71000310057,71000310059,1,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000310196,71000310233,37,71000310233,71000310257,71000310281,1,1,1,1,71000310197,71000310203,71000310209,71000310197,71000310199,71000310201,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000310354,71000310439,85,71000310401,71000310427,71000310439,3,0,0,1,71000310361,71000310371,71000310373,71000310355,71000310357,71000310359,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000310775,71000310779,4,71000310779,71000310839,71000310863,1,1,1,1,71000310779,71000310781,71000310793,71000310777,71000310779,71000310781,1,1,1,0,1,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000310780,71000310839,59,71000310839,71000310863,71000310917,1,1,1,1,71000310781,71000310793,71000310803,71000310781,71000310783,71000310785,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000311132,71000311159,27,71000311159,71000311169,71000311211,1,1,1,1,71000311133,71000311141,71000311153,71000311133,71000311135,71000311137,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000312179,71000312221,42,71000312221,71000312233,71000312261,1,1,1,1,71000312189,71000312191,71000312197,71000312181,71000312183,71000312185,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000312423,71000312447,24,71000312447,71000312479,71000312497,1,1,1,1,71000312429,71000312437,71000312441,71000312425,71000312427,71000312429,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000312620,71000312629,9,71000312629,71000312639,71000312671,1,1,1,1,71000312623,71000312627,71000312629,71000312621,71000312623,71000312625,0,0,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000313595,71000313617,22,71000313617,71000313641,71000313679,1,1,1,1,71000313599,71000313607,71000313613,71000313597,71000313599,71000313601,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000313632,71000313641,9,71000313641,71000313679,71000313767,1,1,1,1,71000313641,71000313649,71000313653,71000313633,71000313635,71000313637,1,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000313767,71000313773,6,71000313773,71000313821,71000313869,1,1,1,1,71000313773,71000313779,71000313781,71000313769,71000313771,71000313773,1,1,1,0,0,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000313898,71000313907,9,71000313907,71000313959,71000313961,1,1,1,1,71000313899,71000313907,71000313911,71000313899,71000313901,71000313903,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000313965,71000313977,12,71000313977,71000313983,71000313997,1,1,1,1,71000313971,71000313973,71000313977,71000313967,71000313969,71000313971,0,0,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000314567,71000314579,12,71000314573,71000314579,71000314589,2,0,1,1,71000314571,71000314573,71000314579,71000314569,71000314571,71000314573,0,0,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000314573,71000314579,6,71000314579,71000314589,71000314613,1,1,1,1,71000314579,71000314589,71000314591,71000314575,71000314577,71000314579,1,1,1,0,0,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000314919,71000314933,14,71000314933,71000314937,71000314981,1,1,1,1,71000314927,71000314933,71000314937,71000314921,71000314923,71000314925,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000315047,71000315107,60,71000315101,71000315107,71000315131,2,0,1,1,71000315051,71000315059,71000315063,71000315049,71000315051,71000315053,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000315155,71000315201,46,71000315201,71000315231,71000315237,1,1,1,1,71000315161,71000315171,71000315173,71000315157,71000315159,71000315161,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000315318,71000315341,23,71000315341,71000315381,71000315389,1,1,1,1,71000315327,71000315333,71000315339,71000315319,71000315321,71000315323,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000315552,71000315563,11,71000315563,71000315593,71000315609,1,1,1,1,71000315557,71000315563,71000315569,71000315553,71000315555,71000315557,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000315692,71000315693,1,71000315693,71000315707,71000315741,1,1,1,1,71000315693,71000315707,71000315713,71000315693,71000315695,71000315697,1,1,1,1,1,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000315936,71000315989,53,71000315989,71000315999,71000316001,1,1,1,1,71000315951,71000315959,71000315963,71000315937,71000315939,71000315941,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000316244,71000316253,9,71000316253,71000316259,71000316263,1,1,1,1,71000316251,71000316253,71000316259,71000316245,71000316247,71000316249,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000316282,71000316293,11,71000316293,71000316311,71000316337,1,1,1,1,71000316287,71000316293,71000316311,71000316283,71000316285,71000316287,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000316378,71000316403,25,71000316403,71000316419,71000316437,1,1,1,1,71000316379,71000316389,71000316391,71000316379,71000316381,71000316383,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000317667,71000317669,2,71000317669,71000317681,71000317723,1,1,1,1,71000317669,71000317673,71000317679,71000317669,71000317671,71000317673,1,1,1,1,1,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000317774,71000317793,19,71000317793,71000317799,71000317819,1,1,1,1,71000317781,71000317783,71000317793,71000317775,71000317777,71000317779,0,0,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000317849,71000317859,10,71000317859,71000317877,71000317897,1,1,1,1,71000317853,71000317859,71000317873,71000317851,71000317853,71000317855,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000317883,71000317897,14,71000317897,71000317919,71000317939,1,1,1,1,71000317891,71000317897,71000317901,71000317885,71000317887,71000317889,0,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000317919,71000317939,20,71000317939,71000317957,71000317987,1,1,1,1,71000317931,71000317933,71000317937,71000317921,71000317923,71000317925,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000317967,71000317987,20,71000317987,71000318021,71000318047,1,1,1,1,71000317987,71000317991,71000318003,71000317969,71000317971,71000317973,1,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000317975,71000317987,12,71000317987,71000318021,71000318047,1,1,1,1,71000317987,71000317991,71000318003,71000317977,71000317979,71000317981,1,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000317979,71000317987,8,71000317987,71000318021,71000318047,1,1,1,1,71000317987,71000317991,71000318003,71000317981,71000317983,71000317985,1,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000318232,71000318251,19,71000318251,71000318309,71000318329,1,1,1,1,71000318237,71000318239,71000318243,71000318233,71000318235,71000318237,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000318309,71000318329,20,71000318329,71000318341,71000318371,1,1,1,1,71000318317,71000318327,71000318329,71000318311,71000318313,71000318315,0,0,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000318457,71000318461,4,71000318461,71000318483,71000318497,1,1,1,1,71000318461,71000318471,71000318479,71000318459,71000318461,71000318463,1,1,1,0,1,1,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000318871,71000318881,10,71000318881,71000318887,71000318953,1,1,1,1,71000318881,71000318887,71000318897,71000318873,71000318875,71000318877,1,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000319153,71000319191,38,71000319191,71000319193,71000319209,1,1,1,1,71000319161,71000319163,71000319167,71000319155,71000319157,71000319159,0,0,0,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
middle,71000319591,71000319601,10,71000319601,71000319641,71000319671,1,1,1,1,71000319601,71000319617,71000319619,71000319593,71000319595,71000319597,1,1,1,0,0,0,3.5,17045,15010,1.0000295336164438,0.9999704663835562
