cohort,anchor,actual_next_prime,actual_delta,phase_a_candidate_1,phase_a_candidate_2,phase_a_candidate_3,phase_a_rank_of_prime,phase_a_top1_hit,phase_a_top2_hit,phase_a_top3_hit,p29_candidate_1,p29_candidate_2,p29_candidate_3,odd_candidate_1,odd_candidate_2,odd_candidate_3,p29_top1_hit,p29_top2_hit,p29_top3_hit,odd_top1_hit,odd_top2_hit,odd_top3_hit,cross_rung_frame,phase_a_child_count,phase_b_child_count,teara_phase_a,teara_phase_b
high,710000083780,710000083801,21,710000083801,710000083813,710000083817,1,1,1,1,710000083781,710000083783,710000083789,710000083781,710000083783,710000083785,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000084344,710000084429,85,710000084429,710000084489,710000084509,1,1,1,1,710000084347,710000084351,710000084357,710000084345,710000084347,710000084349,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000084746,710000084749,3,710000084749,710000084767,710000084803,1,1,1,1,710000084749,710000084753,710000084767,710000084747,710000084749,710000084751,1,1,1,0,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000084935,710000084939,4,710000084939,710000085001,710000085029,1,1,1,1,710000084939,710000084947,710000084951,710000084937,710000084939,710000084941,1,1,1,0,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000085020,710000085029,9,710000085029,710000085107,710000085161,1,1,1,1,710000085023,710000085029,710000085031,710000085021,710000085023,710000085025,0,1,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000085072,710000085107,35,710000085107,710000085161,710000085163,1,1,1,1,710000085073,710000085077,710000085083,710000085073,710000085075,710000085077,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000085214,710000085253,39,710000085253,710000085259,710000085281,1,1,1,1,710000085217,710000085227,710000085233,710000085215,710000085217,710000085219,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000085532,710000085533,1,710000085533,710000085541,710000085569,1,1,1,1,710000085533,710000085539,710000085541,710000085533,710000085535,710000085537,1,1,1,1,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000085629,710000085677,48,710000085677,710000085709,710000085713,1,1,1,1,710000085631,710000085637,710000085647,710000085631,710000085633,710000085635,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000085767,710000085779,12,710000085779,710000085799,710000085853,1,1,1,1,710000085779,710000085787,710000085797,710000085769,710000085771,710000085773,1,1,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000085812,710000085853,41,710000085853,710000085859,710000085881,1,1,1,1,710000085829,710000085833,710000085841,710000085813,710000085815,710000085817,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000085949,710000085953,4,710000085953,710000085973,710000085983,1,1,1,1,710000085953,710000085959,710000085961,710000085951,710000085953,710000085955,1,1,1,0,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000086907,710000086921,14,710000086921,710000086933,710000086973,1,1,1,1,710000086909,710000086919,710000086921,710000086909,710000086911,710000086913,0,0,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000087215,710000087227,12,710000087227,710000087263,710000087351,1,1,1,1,710000087219,710000087227,710000087231,710000087217,710000087219,710000087221,0,1,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000087733,710000087737,4,710000087737,710000087743,710000087777,1,1,1,1,710000087737,710000087743,710000087747,710000087735,710000087737,710000087739,1,1,1,0,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000088420,710000088443,23,710000088431,710000088443,710000088487,2,0,1,1,710000088431,710000088437,710000088439,710000088421,710000088423,710000088425,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000088800,710000088827,27,710000088827,710000088829,710000088869,1,1,1,1,710000088803,710000088821,710000088823,710000088801,710000088803,710000088805,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000089108,710000089129,21,710000089129,710000089151,710000089171,1,1,1,1,710000089109,710000089111,710000089121,710000089109,710000089111,710000089113,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000089194,710000089217,23,710000089217,710000089241,710000089243,1,1,1,1,710000089199,710000089207,710000089217,710000089195,710000089197,710000089199,0,0,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000089636,710000089651,15,710000089651,710000089657,710000089723,1,1,1,1,710000089637,710000089639,710000089651,710000089637,710000089639,710000089641,0,0,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000089737,710000089741,4,710000089741,710000089789,710000089823,1,1,1,1,710000089739,710000089741,710000089751,710000089739,710000089741,710000089743,0,1,1,0,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000089934,710000089987,53,710000089951,710000089987,710000090003,2,0,1,1,710000089937,710000089943,710000089949,710000089935,710000089937,710000089939,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000090056,710000090057,1,710000090057,710000090117,710000090171,1,1,1,1,710000090057,710000090069,710000090071,710000090057,710000090059,710000090061,1,1,1,1,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000090156,710000090171,15,710000090171,710000090221,710000090231,1,1,1,1,710000090159,710000090161,710000090167,710000090157,710000090159,710000090161,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000090190,710000090221,31,710000090221,710000090231,710000090237,1,1,1,1,710000090201,710000090203,710000090207,710000090191,710000090193,710000090195,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000090473,710000090477,4,710000090477,710000090479,710000090507,1,1,1,1,710000090477,710000090479,710000090483,710000090475,710000090477,710000090479,1,1,1,0,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000090530,710000090533,3,710000090533,710000090573,710000090603,1,1,1,1,710000090531,710000090533,710000090537,710000090531,710000090533,710000090535,0,1,1,0,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000091090,710000091137,47,710000091137,710000091149,710000091179,1,1,1,1,710000091091,710000091103,710000091107,710000091091,710000091093,710000091095,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000091271,710000091313,42,710000091313,710000091319,710000091329,1,1,1,1,710000091277,710000091287,710000091289,710000091273,710000091275,710000091277,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000091524,710000091547,23,710000091547,710000091551,710000091553,1,1,1,1,710000091527,710000091529,710000091547,710000091525,710000091527,710000091529,0,0,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000092097,710000092099,2,710000092099,710000092111,710000092177,1,1,1,1,710000092099,710000092103,710000092111,710000092099,710000092101,710000092103,1,1,1,1,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000092504,710000092511,7,710000092511,710000092517,710000092579,1,1,1,1,710000092507,710000092511,710000092513,710000092505,710000092507,710000092509,0,1,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000092565,710000092579,14,710000092579,710000092667,710000092699,1,1,1,1,710000092567,710000092573,710000092579,710000092567,710000092569,710000092571,0,0,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000092650,710000092667,17,710000092667,710000092699,710000092721,1,1,1,1,710000092657,710000092663,710000092667,710000092651,710000092653,710000092655,0,0,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000092744,710000092757,13,710000092757,710000092777,710000092793,1,1,1,1,710000092757,710000092759,710000092771,710000092745,710000092747,710000092749,1,1,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000094158,710000094161,3,710000094161,710000094179,710000094187,1,1,1,1,710000094161,710000094163,710000094169,710000094159,710000094161,710000094163,1,1,1,0,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000094168,710000094179,11,710000094179,710000094187,710000094197,1,1,1,1,710000094169,710000094173,710000094179,710000094169,710000094171,710000094173,0,0,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000094248,710000094263,15,710000094263,710000094299,710000094329,1,1,1,1,710000094253,710000094257,710000094263,710000094249,710000094251,710000094253,0,0,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000094340,710000094341,1,710000094341,710000094367,710000094413,1,1,1,1,710000094341,710000094343,710000094347,710000094341,710000094343,710000094345,1,1,1,1,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000094505,710000094527,22,710000094527,710000094541,710000094637,1,1,1,1,710000094509,710000094511,710000094523,710000094507,710000094509,710000094511,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000094603,710000094637,34,710000094637,710000094697,710000094763,1,1,1,1,710000094611,710000094619,710000094623,710000094605,710000094607,710000094609,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000094889,710000094907,18,710000094907,710000094911,710000094941,1,1,1,1,710000094899,710000094901,710000094907,710000094891,710000094893,710000094895,0,0,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000094891,710000094907,16,710000094907,710000094911,710000094941,1,1,1,1,710000094899,710000094901,710000094907,710000094893,710000094895,710000094897,0,0,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000095033,710000095037,4,710000095037,710000095039,710000095061,1,1,1,1,710000095037,710000095039,710000095043,710000095035,710000095037,710000095039,1,1,1,0,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000095421,710000095429,8,710000095429,710000095439,710000095471,1,1,1,1,710000095423,710000095429,710000095433,710000095423,710000095425,710000095427,0,1,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000095459,710000095471,12,710000095471,710000095489,710000095537,1,1,1,1,710000095471,710000095481,710000095489,710000095461,710000095463,710000095465,1,1,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000095625,710000095667,42,710000095667,710000095703,710000095741,1,1,1,1,710000095627,710000095631,710000095633,710000095627,710000095629,710000095631,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000095701,710000095703,2,710000095703,710000095741,710000095747,1,1,1,1,710000095703,710000095711,710000095723,710000095703,710000095705,710000095707,1,1,1,1,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000095704,710000095741,37,710000095741,710000095747,710000095829,1,1,1,1,710000095711,710000095723,710000095733,710000095705,710000095707,710000095709,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000095841,710000095853,12,710000095853,710000095913,710000095943,1,1,1,1,710000095853,710000095859,710000095867,710000095843,710000095845,710000095847,1,1,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000097077,710000097113,36,710000097113,710000097119,710000097133,1,1,1,1,710000097083,710000097089,710000097091,710000097079,710000097081,710000097083,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000097124,710000097133,9,710000097133,710000097137,710000097139,1,1,1,1,710000097127,710000097133,710000097137,710000097125,710000097127,710000097129,0,1,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000097157,710000097167,10,710000097167,710000097193,710000097203,1,1,1,1,710000097161,710000097167,710000097179,710000097159,710000097161,710000097163,0,1,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000097557,710000097571,14,710000097571,710000097683,710000097701,1,1,1,1,710000097559,710000097563,710000097571,710000097559,710000097561,710000097563,0,0,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000097619,710000097683,64,710000097683,710000097701,710000097749,1,1,1,1,710000097637,710000097641,710000097643,710000097621,710000097623,710000097625,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000097709,710000097749,40,710000097749,710000097769,710000097889,1,1,1,1,710000097713,710000097721,710000097731,710000097711,710000097713,710000097715,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000097767,710000097769,2,710000097769,710000097889,710000097893,1,1,1,1,710000097769,710000097773,710000097791,710000097769,710000097771,710000097773,1,1,1,1,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000098006,710000098013,7,710000098013,710000098019,710000098037,1,1,1,1,710000098007,710000098013,710000098019,710000098007,710000098009,710000098011,0,1,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000098060,710000098097,37,710000098069,710000098097,710000098103,2,0,1,1,710000098061,710000098069,710000098079,710000098061,710000098063,710000098065,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000098097,710000098103,6,710000098103,710000098121,710000098141,1,1,1,1,710000098099,710000098103,710000098111,710000098099,710000098101,710000098103,0,1,1,0,0,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000098489,710000098499,10,710000098499,710000098513,710000098529,1,1,1,1,710000098499,710000098501,710000098513,710000098491,710000098493,710000098495,1,1,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000098558,710000098559,1,710000098559,710000098567,710000098589,1,1,1,1,710000098559,710000098567,710000098571,710000098559,710000098561,710000098563,1,1,1,1,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000098740,710000098771,31,710000098771,710000098831,710000098859,1,1,1,1,710000098741,710000098751,710000098757,710000098741,710000098743,710000098745,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000099103,710000099117,14,710000099113,710000099117,710000099119,2,0,1,1,710000099113,710000099117,710000099119,710000099105,710000099107,710000099109,0,1,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000099425,710000099513,88,710000099513,710000099533,710000099551,1,1,1,1,710000099429,710000099437,710000099441,710000099427,710000099429,710000099431,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000099576,710000099647,71,710000099647,710000099689,710000099749,1,1,1,1,710000099579,710000099587,710000099591,710000099577,710000099579,710000099581,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000099944,710000099981,37,710000099981,710000099987,710000099989,1,1,1,1,710000099951,710000099953,710000099957,710000099945,710000099947,710000099949,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000100055,710000100091,36,710000100091,710000100097,710000100127,1,1,1,1,710000100067,710000100071,710000100077,710000100057,710000100059,710000100061,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000100423,710000100427,4,710000100427,710000100437,710000100443,1,1,1,1,710000100427,710000100431,710000100437,710000100425,710000100427,710000100429,1,1,1,0,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000100547,710000100587,40,710000100587,710000100629,710000100647,1,1,1,1,710000100553,710000100559,710000100569,710000100549,710000100551,710000100553,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000100709,710000100739,30,710000100739,710000100763,710000100773,1,1,1,1,710000100713,710000100721,710000100727,710000100711,710000100713,710000100715,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000101362,710000101367,5,710000101367,710000101379,710000101453,1,1,1,1,710000101367,710000101373,710000101379,710000101363,710000101365,710000101367,1,1,1,0,0,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000101923,710000101939,16,710000101939,710000101981,710000101991,1,1,1,1,710000101931,710000101933,710000101939,710000101925,710000101927,710000101929,0,0,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000102016,710000102041,25,710000102041,710000102059,710000102143,1,1,1,1,710000102017,710000102023,710000102027,710000102017,710000102019,710000102021,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000102226,710000102243,17,710000102237,710000102243,710000102281,2,0,1,1,710000102233,710000102237,710000102239,710000102227,710000102229,710000102231,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000102485,710000102501,16,710000102501,710000102551,710000102561,1,1,1,1,710000102489,710000102491,710000102501,710000102487,710000102489,710000102491,0,0,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000102549,710000102551,2,710000102551,710000102561,710000102587,1,1,1,1,710000102551,710000102557,710000102561,710000102551,710000102553,710000102555,1,1,1,1,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000103946,710000104049,103,710000104049,710000104057,710000104103,1,1,1,1,710000103947,710000103959,710000103961,710000103947,710000103949,710000103951,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000104301,710000104337,36,710000104337,710000104367,710000104399,1,1,1,1,710000104309,710000104313,710000104321,710000104303,710000104305,710000104307,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000104521,710000104523,2,710000104523,710000104547,710000104571,1,1,1,1,710000104523,710000104529,710000104531,710000104523,710000104525,710000104527,1,1,1,1,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000104588,710000104591,3,710000104591,710000104601,710000104607,1,1,1,1,710000104589,710000104591,710000104601,710000104589,710000104591,710000104593,0,1,1,0,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000104888,710000104903,15,710000104903,710000104939,710000104949,1,1,1,1,710000104889,710000104897,710000104903,710000104889,710000104891,710000104893,0,0,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000105335,710000105341,6,710000105341,710000105413,710000105467,1,1,1,1,710000105341,710000105351,710000105357,710000105337,710000105339,710000105341,1,1,1,0,0,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000105348,710000105413,65,710000105413,710000105467,710000105557,1,1,1,1,710000105351,710000105357,710000105359,710000105349,710000105351,710000105353,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000105459,710000105467,8,710000105467,710000105557,710000105587,1,1,1,1,710000105461,710000105467,710000105471,710000105461,710000105463,710000105465,0,1,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000105509,710000105557,48,710000105557,710000105587,710000105663,1,1,1,1,710000105519,710000105527,710000105531,710000105511,710000105513,710000105515,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000105844,710000105879,35,710000105879,710000105891,710000105933,1,1,1,1,710000105849,710000105851,710000105861,710000105845,710000105847,710000105849,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000105963,710000105987,24,710000105987,710000106041,710000106043,1,1,1,1,710000105977,710000105981,710000105987,710000105965,710000105967,710000105969,0,0,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000106073,710000106083,10,710000106083,710000106133,710000106157,1,1,1,1,710000106077,710000106083,710000106089,710000106075,710000106077,710000106079,0,1,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000106224,710000106229,5,710000106229,710000106239,710000106271,1,1,1,1,710000106229,710000106239,710000106241,710000106225,710000106227,710000106229,1,1,1,0,0,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000106409,710000106443,34,710000106443,710000106449,710000106457,1,1,1,1,710000106419,710000106421,710000106427,710000106411,710000106413,710000106415,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000106464,710000106467,3,710000106467,710000106503,710000106547,1,1,1,1,710000106467,710000106469,710000106479,710000106465,710000106467,710000106469,1,1,1,0,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000106886,710000106887,1,710000106887,710000106889,710000106911,1,1,1,1,710000106887,710000106889,710000106899,710000106887,710000106889,710000106891,1,1,1,1,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000107064,710000107081,17,710000107081,710000107087,710000107093,1,1,1,1,710000107067,710000107073,710000107081,710000107065,710000107067,710000107069,0,0,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000107658,710000107667,9,710000107667,710000107669,710000107697,1,1,1,1,710000107667,710000107669,710000107673,710000107659,710000107661,710000107663,1,1,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000107854,710000107919,65,710000107919,710000107951,710000107963,1,1,1,1,710000107867,710000107871,710000107877,710000107855,710000107857,710000107859,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000107988,710000108057,69,710000107997,710000108039,710000108057,3,0,0,1,710000107991,710000107997,710000108009,710000107989,710000107991,710000107993,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000108180,710000108197,17,710000108197,710000108203,710000108227,1,1,1,1,710000108189,710000108197,710000108201,710000108181,710000108183,710000108185,0,1,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000108206,710000108227,21,710000108227,710000108273,710000108299,1,1,1,1,710000108219,710000108221,710000108227,710000108207,710000108209,710000108211,0,0,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000108432,710000108549,117,710000108507,710000108549,710000108557,2,0,1,1,710000108443,710000108449,710000108453,710000108433,710000108435,710000108437,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000108465,710000108549,84,710000108507,710000108549,710000108557,2,0,1,1,710000108473,710000108479,710000108483,710000108467,710000108469,710000108471,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000108483,710000108549,66,710000108507,710000108549,710000108557,2,0,1,1,710000108491,710000108501,710000108507,710000108485,710000108487,710000108489,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000108702,710000108723,21,710000108723,710000108737,710000108789,1,1,1,1,710000108707,710000108711,710000108717,710000108703,710000108705,710000108707,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000108837,710000108861,24,710000108861,710000108869,710000108927,1,1,1,1,710000108843,710000108849,710000108861,710000108839,710000108841,710000108843,0,0,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000108889,710000108927,38,710000108927,710000108941,710000108971,1,1,1,1,710000108891,710000108893,710000108897,710000108891,710000108893,710000108895,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000109209,710000109229,20,710000109229,710000109293,710000109311,1,1,1,1,710000109211,710000109227,710000109229,710000109211,710000109213,710000109215,0,0,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000109226,710000109229,3,710000109229,710000109293,710000109311,1,1,1,1,710000109227,710000109229,710000109233,710000109227,710000109229,710000109231,0,1,1,0,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000109544,710000109547,3,710000109547,710000109583,710000109683,1,1,1,1,710000109547,710000109551,710000109557,710000109545,710000109547,710000109549,1,1,1,0,1,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000109555,710000109583,28,710000109583,710000109683,710000109691,1,1,1,1,710000109557,710000109569,710000109583,710000109557,710000109559,710000109561,0,0,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000110090,710000110097,7,710000110097,710000110111,710000110163,1,1,1,1,710000110091,710000110097,710000110109,710000110091,710000110093,710000110095,0,1,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000110997,710000111003,6,710000111003,710000111053,710000111071,1,1,1,1,710000110999,710000111003,710000111011,710000110999,710000111001,710000111003,0,1,1,0,0,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000111078,710000111111,33,710000111111,710000111129,710000111201,1,1,1,1,710000111083,710000111087,710000111099,710000111079,710000111081,710000111083,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000111239,710000111267,28,710000111267,710000111287,710000111291,1,1,1,1,710000111243,710000111251,710000111257,710000111241,710000111243,710000111245,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000111436,710000111467,31,710000111467,710000111473,710000111521,1,1,1,1,710000111437,710000111441,710000111453,710000111437,710000111439,710000111441,0,0,0,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000111504,710000111521,17,710000111521,710000111539,710000111567,1,1,1,1,710000111507,710000111519,710000111521,710000111505,710000111507,710000111509,0,0,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000111598,710000111603,5,710000111603,710000111627,710000111647,1,1,1,1,710000111603,710000111609,710000111617,710000111599,710000111601,710000111603,1,1,1,0,0,1,3.5,48817,43524,1.000007356619665,0.999992643380335
high,710000111949,710000111957,8,710000111957,710000111981,710000111983,1,1,1,1,710000111957,710000111959,710000111963,710000111951,710000111953,710000111955,1,1,1,0,0,0,3.5,48817,43524,1.000007356619665,0.999992643380335
